Subjects,NotTwin1,NotTwin2,NotTwin3,NotTwin4,NotTwin5,NotTwin6,NotTwin7,NotTwin8,NotTwin9,NotTwin10,NotTwin11,NotTwin12,NotTwin13,NotTwin14,NotTwin15,NotTwin16,NotTwin17,NotTwin18,NotTwin19,NotTwin20,NotTwin21,NotTwin22,NotTwin23,NotTwin24,NotTwin25
NotTwin11,0.9603495316395012,0.9642816959352265,0.9613822923268043,0.9532945722569897,0.9627002388142648,0.96549654321574,0.9699261013220051,0.9465579725619511,0.9562221198864098,0.9693170154129259,0.990752557591343,0.9665250490386499,0.964700040608943,0.9621733214370461,0.9532838758058915,0.9639986753909562,0.9587320312984677,0.9600863663037523,0.9575364301878466,0.9510939869163149,0.9118048982810519,0.9654559194887137,0.9604346634699197,0.9689136413172486,0.8900793707729402
NotTwin12,0.9696478974608703,0.9570534213678414,0.965174343680214,0.9546285338124221,0.9642931533081633,0.963591419809052,0.9621823562362475,0.9516430375610003,0.9465757266256791,0.9691886860728283,0.9649477606459111,0.9958507647211616,0.9634719008319097,0.953183250367786,0.9436405180137053,0.9673670554337956,0.9671278841047006,0.961000282231091,0.9592840426580782,0.9496761633681926,0.9212194176483091,0.9687229050295345,0.9585844136757546,0.9579239793663701,0.9134141953074726
NotTwin13,0.9575178685255059,0.9503765837180984,0.9622695401451989,0.9601077266666895,0.9613933928436706,0.963414196255798,0.9631674290173396,0.9495339108259568,0.9480823142341922,0.965631054245766,0.963814709684595,0.9655903490898414,0.99377115058392,0.9569194821235316,0.9435381028380949,0.9615629613584835,0.9639110728825375,0.9605681442221262,0.954371268132501,0.9598858594299456,0.9334142020237324,0.9611813483454819,0.963582387011916,0.9620169591248289,0.9047199996283852
NotTwin14,0.9533584491456576,0.9395125256982951,0.9510054015021433,0.944103253909116,0.9557557123354447,0.9423199983706748,0.9581371388770563,0.9359483866521099,0.9329833029254664,0.9597376363093181,0.9557358297458205,0.9521130060115945,0.9532400059591233,0.9946501963935019,0.945440777382659,0.9519642056257578,0.9480559526021017,0.9531169584864279,0.9454355946133919,0.9382841806243218,0.9333623724853433,0.9500284275272404,0.9409196895926428,0.950038822675306,0.9001903189675009
NotTwin15,0.9372642723872278,0.9535485567720716,0.9516354245683252,0.9402718347599179,0.9440201678921207,0.9444659527211886,0.9511027275107353,0.9243117094377689,0.9328097530503554,0.9533292078606264,0.9521887013428993,0.9450148065523458,0.9477174252543288,0.9452010216487532,0.9923462863189909,0.9481664936009105,0.9469034775926248,0.9399480440548871,0.9472559210562571,0.9371492736563616,0.8984991646154825,0.9469073873348972,0.938715038468249,0.9541792931902846,0.874758328258656
NotTwin16,0.9670385497034545,0.954746742965346,0.957521302767601,0.9518843518914845,0.9576286455229821,0.9597521776868404,0.9684255624123234,0.9409210173684006,0.9461843003004107,0.9630785590285229,0.9556030917476344,0.9623859242310425,0.9580926170309594,0.9513040128704684,0.9421673351638458,0.9911492960250797,0.9613033535479247,0.9650658843339361,0.9603764044232441,0.959085239693467,0.9365318516033945,0.9637470847276522,0.9565676954230693,0.9549131246660774,0.9118980430305289
NotTwin17,0.9630260191267774,0.9506331431039945,0.9609187009857978,0.9594119712205944,0.9652007144073782,0.960228284056938,0.9581585138505426,0.9450735204392987,0.9278148193009201,0.9623840503319234,0.9550407832515699,0.9650723493251201,0.9615468404233356,0.95256811810932,0.9432443828241878,0.9595836960768982,0.9928013444880923,0.9578948454065066,0.9494494230574175,0.958480825767848,0.9396899507457264,0.9474157931802878,0.9569092499992075,0.9588948666048789,0.9028475905639284
NotTwin18,0.9627443295977622,0.9492466873579137,0.9563868114175291,0.9500291159125736,0.9614250312955922,0.9550762468726286,0.9637099510414842,0.9403462490869472,0.9474940297892791,0.9619394708138995,0.9572821115847461,0.9602581055168297,0.9578053977598464,0.9582228261345692,0.9386763123176958,0.9626769413933114,0.9590929937413109,0.9935040497873011,0.949182820950555,0.9565064601742241,0.93916870932788,0.9603080508146504,0.953604474062373,0.9571955999407996,0.9026712741712022
NotTwin19,0.9594874414878418,0.9498652318030587,0.9484784392706739,0.94997771901784,0.9545566975788868,0.9589544406615085,0.9618876011517882,0.9423414599193716,0.9373431263682652,0.9587093871552741,0.9472365000943209,0.9556677004621119,0.9590171421817939,0.9489753009172547,0.9308715547563965,0.9578498563346565,0.9564732567057673,0.955471897563325,0.9782307763988638,0.9653749348579015,0.9447111050702985,0.9554561081556838,0.9571646806120211,0.949669022612435,0.902397491519012
NotTwin20,0.946337719490826,0.9469362609769572,0.9367769394855968,0.9503883098811597,0.9560208112003803,0.9574464351703615,0.9537212972180772,0.9191022156021906,0.9364501407743582,0.9472199586706265,0.9433229650663256,0.9443280203270976,0.9584794545566375,0.9372731068553275,0.9330549694727011,0.9446701548184082,0.9512022115245081,0.9494446154523944,0.9451334199005604,0.9931151611086437,0.9407344583699359,0.9478114875473356,0.9472399890235812,0.9454348061458158,0.8913207405704033
NotTwin21,0.9552605425343452,0.9290649368481213,0.9477588800559572,0.9471907903337609,0.9593481157312203,0.9469207248807319,0.9507352575089204,0.9399330706101372,0.9280535180798248,0.955887015984344,0.9471257679256585,0.9500196661279074,0.947835622523839,0.9608271064480904,0.9259760467153207,0.9498782252244853,0.9463753308432292,0.9559041570655977,0.9279256790882608,0.9434018910388757,0.965315808183784,0.9381072197985736,0.9423244028255231,0.9525611093411974,0.9046666827252525
NotTwin22,0.9590086731812488,0.9612544304597357,0.9545865613167166,0.9400953126707927,0.9554529660126223,0.9584595544837753,0.966633010675725,0.9320691597378434,0.9581565812474455,0.9604116621650753,0.9582533917663021,0.9648294216861403,0.9566813293000469,0.9562470365987668,0.9444448440550659,0.9682375017562426,0.949986869940439,0.9605486644101735,0.9669535620524122,0.9497496346998844,0.911001492153036,0.9952407559800129,0.960586712536637,0.9541980974630478,0.8983603136883829
NotTwin23,0.9466635588392324,0.9517096668311364,0.9430493088016564,0.9485293088413214,0.9562379970526954,0.9590914342704739,0.9589362407638252,0.9348861003843578,0.9370279630545724,0.9559996668753079,0.9496770364122742,0.9510318260094703,0.9595923326833815,0.9440438097767585,0.9359498664874103,0.9536719905733806,0.9529762740917341,0.9506303277484496,0.9514396255722862,0.9441397655586578,0.9098118941697544,0.9554681529249598,0.9918781852948215,0.963504399934414,0.894401143554493
NotTwin24,0.9262264054776875,0.9337694486213319,0.9292418642203356,0.9404358581846615,0.9401156788301667,0.9437783543109746,0.9336114863400911,0.9229313220806761,0.9259127102853777,0.9379063300786663,0.9412702518762467,0.9332052136796163,0.9345661788919807,0.9284548950994412,0.9207048391626087,0.9299161653003507,0.9323750562211699,0.9311885531691033,0.9162523787217778,0.931653092464353,0.9265313927026695,0.9230560143452933,0.9376401848118672,0.9628133181232881,0.9029696474575266
NotTwin25,0.9642317197960018,0.9534370936101884,0.9537025413935334,0.9559218816984734,0.9557679713654561,0.9532334463152143,0.961159485087314,0.9412097080657862,0.9365727676151251,0.9641937248457718,0.9569732986018353,0.9724698143046373,0.9637533449927901,0.9512398976760014,0.9373494485766038,0.9657673776251366,0.9582857402346994,0.9524849797015564,0.9556625802529941,0.947764342606499,0.9188491385575012,0.9627402668622237,0.9598234947153294,0.9517770509037907,0.9245252902712571
