Subjects,NotTwin1,NotTwin2,NotTwin3,NotTwin4,NotTwin5,NotTwin6,NotTwin7,NotTwin8,NotTwin9,NotTwin10,NotTwin11,NotTwin12,NotTwin13,NotTwin14,NotTwin15,NotTwin16,NotTwin17,NotTwin18,NotTwin19,NotTwin20,NotTwin21,NotTwin22,NotTwin23,NotTwin24,NotTwin25
NotTwin11,0.9827043808240594,0.9862879439514973,0.9894771975661225,0.9747337645124983,0.9849985193164347,0.9848039592018618,0.9905572790380428,0.9746346827114465,0.976760392070227,0.9912948980037525,0.9963269235650023,0.9839762907395714,0.9842796699206279,0.9851907196814541,0.978775491698441,0.9897309822227789,0.9870093432535075,0.9906437317202913,0.982209844275706,0.9687966192586427,0.9403707287513177,0.9878049484530271,0.9851054743040978,0.9913001490688309,0.9523575660349073
NotTwin12,0.9887538222825649,0.9804636733472472,0.9861139095641396,0.9771461813890621,0.983487355811441,0.9781778307731179,0.9791246069144792,0.9765575114082083,0.9562380240217043,0.9845624777328426,0.9860228550308696,0.9981137941179037,0.9833230207376626,0.9761800112089906,0.9658982205178497,0.9865225251714825,0.9858534845380672,0.9858756646960218,0.9746986185314945,0.9654074025647384,0.9479214132259208,0.9867525498220011,0.9799597461397,0.9821040619402193,0.9665174889281398
NotTwin13,0.9817174360662965,0.9796115648952366,0.9823883166596521,0.9823829205735024,0.9864741826772042,0.986306212815564,0.9820602484029722,0.9760934548857051,0.9650293813395749,0.9857552381059079,0.9886050243819965,0.9865000410182581,0.9960668286124825,0.9779616138019971,0.9655014423374972,0.9848738391886384,0.9893471476304105,0.9893872383444403,0.9705582477558522,0.9783660580269425,0.9569084163388768,0.9820403641059484,0.9898248359431097,0.9870600590814367,0.9632406824430235
NotTwin14,0.9799998036564523,0.9646128260975091,0.9779739405807117,0.9707831049794436,0.9804138490073602,0.9618812986957277,0.9749329308891188,0.967518743708227,0.9506411449657395,0.9836219849816534,0.981217749456845,0.9764101320056997,0.9744632234989887,0.9974312539060248,0.9715342018873863,0.9789221027203571,0.9748432907818674,0.981055134132353,0.9651184820173058,0.956198324744234,0.9417578309865633,0.9733779715505747,0.9681770842171598,0.978139265700178,0.9514777743636761
NotTwin15,0.9677054243928652,0.9830117144329071,0.9756611281604255,0.9628773838072281,0.9697766626881549,0.9710617334489237,0.9809195080269542,0.9611666618452177,0.9669649864548009,0.9772026120036166,0.9795286260677458,0.9668321542310006,0.9692271313952998,0.9726318679508099,0.9947724686108009,0.9797269291803365,0.9683170128595033,0.9754195608899302,0.9782726155133403,0.9572390810168165,0.916339371287068,0.9786517440115845,0.9665514431682554,0.9783072254165511,0.9334006624270748
NotTwin16,0.9832042586858851,0.9848478649640637,0.9827949962128644,0.9752896870381235,0.9827745286168349,0.9835277424701616,0.9896659802220107,0.9725338348583963,0.9632347646268122,0.9835942462445951,0.9864511540200447,0.9818574968635703,0.9826109715549088,0.9768899272359705,0.9724150925955044,0.9922650248949576,0.9852821030255566,0.9907870864673197,0.980980652417797,0.980886876864137,0.960369706238537,0.9817981561513884,0.9784427986909212,0.9828827109589655,0.9546408558688542
NotTwin17,0.9895433807572613,0.9770385268132987,0.9835813465627833,0.9831430698547086,0.9893827218351322,0.9854015393957419,0.9804810280307117,0.9794596720564667,0.9540591870202959,0.9865911579400266,0.9867596952559599,0.9838248181069236,0.9878942382427129,0.9792159991709505,0.9630786547854022,0.9819532550437597,0.9949499764467973,0.991334617928717,0.968309838311301,0.985262313407654,0.9741506920663979,0.9755511508145445,0.9793172779754635,0.9861460552473738,0.9586117206620013
NotTwin18,0.9848569761169117,0.9814257069315455,0.9867668104584533,0.9804344051246603,0.9886835112457033,0.9815587235427227,0.9881094259118773,0.9770853507606825,0.9635936017769794,0.9864322456110561,0.9895189432804794,0.9851878723150808,0.9866212038775308,0.9837155486660913,0.9724287965429408,0.9875408938944086,0.9892480884198485,0.9971663553111092,0.9741515061286148,0.978193470277374,0.962283833214974,0.9808593482065837,0.980217253288414,0.9868925825295967,0.9601904106607752
NotTwin19,0.979564745102705,0.9754960720330424,0.9677611721594286,0.9738547611593229,0.9769747240219511,0.9811133630633124,0.9792544955475213,0.9666986194478953,0.9513720753474332,0.9737922092791025,0.9757935846926379,0.9724966965670631,0.9763329328891152,0.9670862543463994,0.9550012044407348,0.9759578168373797,0.9792263961020069,0.9819964965992173,0.9750017986191395,0.988102506625657,0.9765039241661349,0.9705658277690172,0.9711273045429263,0.9734818081657457,0.9547914570543811
NotTwin20,0.9623638083775868,0.9707681200724336,0.9559855184136845,0.974619936784841,0.9768610162597793,0.9774501652940577,0.9659612663044782,0.9518919699940593,0.9535039218841088,0.9611557831215622,0.9657798137276141,0.962495979892503,0.9781641643697045,0.9557927717136037,0.951065806887212,0.9631541777473325,0.9743108871965235,0.9733402762002494,0.9615102328876107,0.9962333597387696,0.963798811990807,0.9630207621988598,0.967337909890311,0.9672397134041991,0.9443601279262672
NotTwin21,0.9835722711783588,0.9593152984230447,0.9806036492093684,0.98302457544948,0.9868572431934781,0.9720847830264481,0.974735064434042,0.9766256099223843,0.9428369925949258,0.9845075537045651,0.9822237607775622,0.9808869741119508,0.9780200405746471,0.9829333737938155,0.9563760125707848,0.9754352819958574,0.9825686494465156,0.984487562355729,0.9527704758022689,0.9633777159145049,0.9665833256311837,0.9653527625620113,0.9732272171255034,0.9802333715538978,0.9650444908803382
NotTwin22,0.9792252314628973,0.9884184801133299,0.9812258051013738,0.9696521328534708,0.9783384500303864,0.9805979462514278,0.988386046661512,0.9661586048000071,0.9775069318101814,0.9820514174201894,0.987714864943751,0.9847357005046418,0.97958671857224,0.9786900775692766,0.9787092858360702,0.9897016628628401,0.9796436417268227,0.9834804752467379,0.9882067904314686,0.9642703947877094,0.9294636122476287,0.9977081923771218,0.983059254630053,0.9838040822475513,0.9537093163444473
NotTwin23,0.9680340748149648,0.9748390861343348,0.9729388673587421,0.9742753149603439,0.9768720188678799,0.9773557710490428,0.9764117164751408,0.965760072454439,0.9644666088439983,0.9730503174523415,0.9790450848073153,0.9773829625334347,0.9860621642111519,0.9707586661064341,0.9639320276513675,0.9765455421070055,0.9760592837270705,0.9791170123885338,0.9644521486646617,0.9644567255403461,0.9373485662748022,0.9776028545800217,0.9940871597680024,0.9852080532464036,0.9561716440197178
NotTwin24,0.9682732156801521,0.9685467776098786,0.9691049099308787,0.9803561312477,0.9801533683845605,0.9765240455842218,0.9741006803705681,0.9622664455755023,0.9548035567939321,0.9711992566977934,0.9746064200356068,0.968779524118913,0.9734987589455908,0.9650876532211116,0.9580592086813662,0.967090685563315,0.9746574241063817,0.9766260843842931,0.9570061976727684,0.9721183113051022,0.9569507759321135,0.9648453468072107,0.9739390909524381,0.9820246044103873,0.958753923627797
NotTwin25,0.981512635464231,0.9760703072413739,0.9786052946739257,0.9778945268440745,0.9796195731868218,0.9723330532043797,0.9758091755169875,0.9706199516978752,0.954096683433947,0.977650979615137,0.9819117481389247,0.991958735533017,0.9817601784425768,0.975703927454157,0.9611741797610682,0.981628082747265,0.9797772423426736,0.9802298728756891,0.9697213627421484,0.9604053581010854,0.9441388459858047,0.9828845842704057,0.9807632453293607,0.9774664308729202,0.971151785254643
